(961.9575, 67.09045, 387.7055)
(615.7140, 682.8367, 129.5968)
(880.0296, 322.6313, 744.8296)
(907.1189, 11.26474, 217.8168)
(672.6351, 488.1039, 810.4902)
(806.3268, 941.1098, 66.78960)
(980.6576, 630.0051, 997.7608)
(52.92994, 868.5149, 808.8571)
(76.34887, 931.7371, 444.5900)
(83.43061, 849.8026, 464.1535)
(496.6741, 63.24011, 428.5826)
(745.8143, 533.4810, 329.6889)
(511.9222, 787.3956, 557.2413)
(563.9540, 821.9958, 491.4815)
(959.9148, 112.9039, 52.03920)
(361.6051, 281.4714, 263.3151)
(654.7632, 834.7416, 454.3048)
(37.44959, 784.0572, 864.2423)
(488.3000, 483.4360, 538.9856)
(263.0111, 218.3724, 306.8818)
(494.4262, 370.6202, 885.4431)
(152.7124, 165.3879, 805.0615)
(830.8000, 32.40474, 654.0822)
(405.9175, 494.6276, 175.5384)
(249.1989, 997.9176, 273.1599)
(65.94726, 129.5585, 285.1230)
(502.4335, 534.6987, 678.3800)
(970.3520, 993.9768, 573.6716)
(106.8107, 238.9246, 96.97827)
(947.6385, 222.1195, 806.3587)
(212.5289, 799.4902, 236.0487)
(108.3040, 76.42300, 163.5580)
(410.2634, 574.7462, 850.7429)
(725.9140, 221.6191, 620.3483)
(294.0324, 227.0327, 460.0973)
(670.7343, 811.2880, 593.3071)
(351.7299, 521.5417, 231.2674)
(305.6082, 346.6497, 366.1926)
(487.7250, 482.3703, 706.5618)
(77.54706, 252.1420, 892.5678)
(391.4347, 706.9065, 710.3164)
(416.4312, 32.05780, 719.2414)
(342.8245, 484.8234, 979.2993)
(163.0086, 543.8507, 690.8607)
(511.4353, 854.5143, 383.2131)
(52.62855, 268.7979, 659.4610)
(607.5900, 388.6935, 940.2124)
(103.0934, 252.9672, 897.5617)
(998.2571, 904.2265, 854.1925)
(283.2758, 21.29213, 485.4072)
(322.2244, 725.9808, 776.4522)
(135.5132, 975.2186, 594.5133)
(777.3982, 339.2477, 129.9831)
(7.897597, 436.5622, 694.2329)
(861.5738, 299.0457, 334.9032)
(963.7438, 295.8828, 970.9696)
(346.8208, 75.55581, 794.9952)
(948.4201, 531.8445, 285.9079)
(972.8607, 810.0616, 775.0322)
(326.2012, 297.4365, 217.0889)
(127.6698, 42.76749, 387.9162)
(922.5730, 675.8691, 965.8503)
(808.9570, 611.8055, 571.0043)
(274.8422, 264.9633, 283.4832)
(508.6213, 801.8164, 631.4701)
(82.74241, 588.4851, 131.4801)
(198.5019, 264.8113, 956.8123)
(289.8612, 795.4574, 457.4060)
(62.45245, 262.3127, 259.5881)
(501.9414, 659.8526, 339.7931)
(796.5025, 937.1719, 948.0441)
(320.8425, 396.3331, 624.0119)
(312.6473, 707.2331, 361.2512)
(90.01560, 222.9832, 340.9228)
(425.9134, 937.3186, 758.8252)
(363.6873, 675.1532, 52.76222)
(83.10374, 11.64345, 668.8205)
(395.4295, 935.0093, 488.8107)
(752.0901, 911.9295, 906.4071)
(115.8824, 528.8317, 429.4621)
(774.2946, 988.5000, 859.7469)
(454.9889, 700.1911, 657.5362)
(563.9324, 484.7217, 440.8522)
(673.2019, 189.3303, 747.6181)
(20.54665, 442.1908, 856.1699)
(330.6493, 504.3281, 491.5741)
(183.9906, 265.2697, 614.2622)
(128.7434, 726.1700, 484.7801)
(919.4532, 473.3842, 215.0526)
(507.1309, 268.9318, 30.23857)
(92.79581, 333.1593, 922.0341)
(266.2852, 516.9105, 326.2965)
(592.8084, 175.9294, 31.18030)
(772.4171, 204.2418, 413.8531)
(568.1929, 410.7319, 739.6942)
(406.3259, 332.1120, 466.4498)
(982.8659, 773.0237, 337.5523)
(639.3482, 293.9137, 520.7413)
(107.5054, 35.40785, 833.9533)
(710.8147, 74.18572, 260.2649)
(814.1604, 746.6000, 743.4357)
(772.4393, 382.9989, 974.9713)
(566.9417, 99.08376, 779.7602)
(52.51692, 761.9686, 717.3878)
(239.6056, 389.9201, 51.61836)
(260.7488, 910.6455, 66.91051)
(374.7659, 157.3951, 776.2830)
(759.1698, 179.8084, 25.31539)
(119.0825, 635.6621, 794.1972)
(902.1059, 618.8012, 638.0438)
(745.3975, 893.7042, 562.9443)
(275.0820, 600.4373, 913.9262)
(954.2689, 848.3831, 77.56977)
(3.262951, 560.0727, 41.19478)
(703.7819, 109.5327, 35.85311)
(900.6044, 276.9272, 343.7105)
(327.0232, 595.1053, 720.1598)
(431.5826, 474.8084, 703.2519)
(737.0780, 517.7883, 800.2332)
(475.9575, 796.5732, 522.3246)
(212.2344, 211.9282, 606.7988)
(966.6922, 23.41024, 845.7465)
(195.9466, 565.5587, 250.7287)
(908.2416, 128.6279, 893.1100)
(825.6793, 241.9978, 184.6144)
(146.1435, 537.8531, 262.1566)
(30.49231, 324.4375, 807.7852)
(87.07346, 34.42759, 198.0036)
(598.0820, 550.8834, 394.7270)
(30.49906, 838.3913, 993.6172)
(176.2109, 381.3312, 780.6502)
(710.1953, 678.5895, 251.8456)
(580.2682, 125.4015, 817.0496)
(462.4361, 240.4679, 83.80765)
(812.1268, 443.4546, 764.9152)
(122.5868, 567.6371, 533.4398)
(7.022368, 229.2077, 551.9991)
(490.4063, 215.9077, 390.1556)
(874.6642, 153.7651, 764.9313)
(179.0707, 513.6164, 105.8604)
(846.0132, 739.0322, 324.9792)
(741.1182, 204.5693, 787.1498)
(561.6934, 364.4079, 136.8685)
(666.1515, 101.0011, 804.4158)
(45.93322, 71.27500, 480.0776)
(584.6213, 809.7629, 786.4857)
(158.6148, 833.8525, 121.6644)
(676.8499, 99.45667, 8.377781)
(712.8176, 192.7945, 913.5294)
(947.0613, 111.8973, 883.9812)
(307.3010, 987.2808, 125.6063)
(751.6066, 496.8302, 614.0635)
(802.3504, 771.1293, 620.1450)
(646.2518, 995.0101, 622.6966)
(867.2047, 43.45948, 982.8293)
(452.9144, 237.0652, 202.1189)
(837.8474, 498.0692, 353.0729)
(65.05834, 339.0586, 526.4677)
(751.9585, 425.7750, 279.5748)
(352.2104, 397.6029, 590.8956)
(958.5114, 125.4622, 959.9768)
(937.2301, 491.0994, 709.1196)
(583.3418, 983.3388, 320.6532)
(218.7104, 417.2244, 293.6325)
(2.497517, 703.3828, 218.9419)
(913.7300, 859.7705, 59.96672)
(690.5719, 74.08210, 622.1810)
(447.2996, 45.21424, 544.7639)
(499.2988, 919.3191, 477.1929)
(430.8110, 471.8054, 480.8251)
(864.4883, 118.5518, 734.3212)
(507.3091, 4.180045, 800.0550)
(348.9622, 321.8387, 143.0090)
(281.0692, 157.6530, 713.6652)
(398.3435, 734.6905, 928.4489)
(382.0017, 872.8521, 727.4378)
(515.6821, 583.2869, 949.0497)
(66.46091, 530.6587, 774.2146)
(276.5868, 996.2402, 681.8824)
(647.8665, 433.7042, 852.3668)
(438.3840, 777.4370, 113.6678)
(497.8164, 139.6674, 26.28458)
(933.2350, 822.5441, 18.07602)
(976.3811, 677.2866, 106.2423)
(849.0039, 923.6667, 826.6815)
(264.7044, 115.3534, 353.3400)
(760.1617, 901.4380, 616.9518)
(443.7372, 866.7446, 573.9616)
(477.3030, 839.1643, 143.4998)
(892.6061, 313.0490, 827.8577)
(534.9031, 918.6196, 180.8664)
(112.1464, 414.1068, 793.9497)
(567.2099, 552.8865, 86.45238)
(721.2440, 306.3537, 636.3265)
(164.3804, 203.3674, 800.5533)
(897.7453, 968.5709, 919.0941)
(352.8789, 243.4798, 859.6637)
(749.5766, 702.3306, 900.3308)
(541.2693, 214.7371, 122.2594)
(741.7985, 946.1915, 55.86343)
(519.8696, 829.1572, 257.8276)
(759.4200, 66.67204, 355.0296)
(977.6084, 578.4078, 774.2041)
(577.8669, 757.0775, 998.5240)
(338.1096, 980.5794, 829.7898)
(683.8844, 265.8054, 619.4949)
(526.6330, 611.1736, 26.42988)
(565.8480, 293.4471, 515.7878)
(475.5848, 420.1256, 60.92622)
(767.8272, 320.5414, 92.80437)
(597.7455, 503.6804, 740.0849)
(450.3272, 700.6538, 162.4210)
(592.0169, 964.5640, 671.9175)
(589.3141, 797.5273, 196.5002)
(576.9886, 512.3920, 626.1798)
(805.4811, 183.5997, 501.3235)
(578.1349, 808.0284, 323.6637)
(504.6537, 497.4544, 931.0163)
(663.3766, 660.9398, 348.8971)
(286.8674, 500.7814, 372.3493)
(824.5253, 32.39316, 270.7583)
(553.9260, 576.6949, 344.9582)
(895.9564, 575.9549, 396.5959)
(818.8031, 983.5758, 644.6813)
(124.4553, 348.6021, 130.1451)
(290.0598, 399.7923, 665.6723)
(289.5223, 172.2138, 635.7514)
(971.6846, 239.2693, 647.8955)
(746.5024, 504.2510, 647.3219)
(400.4323, 238.0178, 469.3838)
(173.4872, 962.4384, 234.1957)
(503.5379, 304.7557, 167.9546)
(903.2971, 699.7507, 367.7197)
(368.6617, 522.0157, 296.3009)
(239.5260, 802.3826, 109.1884)
(310.2979, 826.7857, 598.2586)
(177.1872, 771.7053, 300.6891)
(750.7430, 629.4130, 708.4835)
(393.2522, 852.9125, 258.0327)
(710.8126, 835.1375, 487.5428)
(605.1664, 734.7276, 120.8557)
(966.9381, 193.1405, 771.9608)
(359.3606, 549.6395, 224.1759)
(162.3460, 939.0983, 328.8672)
(927.9770, 609.7870, 66.46642)
(771.8739, 645.1282, 430.5411)
(30.37663, 261.3042, 591.9864)
(136.4062, 234.1931, 56.16621)
(25.88974, 257.3327, 580.7469)
(825.1244, 156.9712, 199.0061)
(822.3915, 252.5232, 754.6831)
(13.07007, 864.1820, 246.8405)
(843.2960, 195.8702, 816.2091)
(997.1573, 275.1410, 13.90721)
(797.9276, 422.7106, 255.2076)
(392.5914, 111.9554, 574.6650)
(83.90361, 122.3820, 420.3102)
(224.9128, 470.3143, 965.9876)
(999.3807, 138.9653, 796.1784)
(299.9836, 956.1050, 542.8595)
(599.0182, 42.98014, 549.8461)
(885.4469, 375.4296, 8.345172)
(403.3175, 287.4769, 525.4420)
(244.4480, 434.6181, 999.5225)
(885.1167, 599.4502, 799.9848)
(798.0224, 833.1446, 526.8192)
(8.265833, 455.5416, 399.1472)
(99.98643, 623.3526, 376.7660)
(152.6675, 313.9103, 679.8934)
(11.75817, 903.4653, 14.73687)
(968.5319, 886.6078, 408.7059)
(204.2773, 893.6861, 976.8047)
(333.9411, 67.64251, 457.4929)
(644.4583, 724.4469, 772.0872)
(251.0021, 584.8711, 82.48038)
(5.924781, 32.99976, 40.95277)
(950.3673, 230.2752, 586.9896)
(44.53689, 612.0220, 869.4038)
(80.84254, 612.8265, 70.53489)
(965.4961, 56.46038, 617.9576)
(28.84126, 374.8993, 545.4720)
(522.0238, 963.2063, 239.1337)
(509.4990, 299.8525, 720.3273)
(292.3512, 967.8919, 634.3656)
(275.2629, 538.3790, 735.0401)
(918.4950, 445.1517, 982.0460)
(621.4152, 675.3489, 361.7796)
(386.1394, 348.3922, 765.6532)
(456.4972, 470.0861, 169.6392)
(155.4035, 571.7682, 594.2899)
(387.4400, 60.18069, 551.7645)
(703.9893, 526.7442, 25.67961)
(335.8885, 255.5289, 918.0045)
(845.7071, 142.9238, 903.0533)
(843.9737, 276.1902, 807.6710)
(974.8500, 194.5930, 155.6264)
(715.4311, 125.8746, 792.8981)
(925.8835, 51.54306, 129.3909)
(172.5172, 503.3336, 298.3752)
(458.1564, 577.8205, 117.9684)
(996.7017, 149.1718, 440.1119)
(67.40810, 788.2749, 475.6930)
(351.4285, 266.5677, 676.6267)
(121.9856, 851.5335, 116.1933)
(267.6936, 855.1673, 957.5472)
(483.5243, 452.7763, 211.4497)
(423.3699, 532.9716, 651.5891)
(299.1488, 182.5999, 716.9322)
(247.7588, 675.9833, 288.0405)
(506.6838, 305.0676, 151.4273)
(925.1317, 325.7193, 3.022365)
(503.2200, 764.7192, 723.8930)
(466.9583, 364.5706, 989.5008)
(38.35405, 856.8574, 924.1195)
(840.2582, 650.4406, 617.3785)
(700.3420, 393.5933, 509.5014)
(786.2529, 339.7878, 610.3456)
(724.9955, 135.2049, 314.3647)
(392.1676, 928.2019, 684.9006)
(410.7695, 487.8752, 555.4438)
(864.1214, 115.1693, 635.1832)
(381.8977, 136.3903, 351.3226)
(226.2603, 442.8205, 460.6595)
(549.5121, 131.2192, 934.3808)
(353.3875, 676.9392, 56.17115)
(820.2298, 613.4001, 702.5996)
(942.8388, 636.4869, 35.33914)
(940.1214, 489.9276, 437.9555)
(526.2552, 855.6077, 803.5043)
(902.1083, 116.9977, 215.1761)
(594.5258, 369.7092, 254.4960)
(902.6299, 56.39874, 983.8528)
(662.8084, 351.5399, 778.0308)
(185.7164, 769.9467, 265.9435)
(613.2596, 484.4196, 384.9514)
(276.8958, 399.8149, 860.0894)
(868.5117, 203.2297, 855.0795)
(120.5181, 521.5827, 850.0922)
(744.8729, 258.6860, 273.9532)
(659.1336, 636.2801, 196.9044)
(76.56689, 53.62861, 176.1928)
(270.4033, 559.5888, 47.30150)
(833.7143, 493.8579, 640.7430)
(523.2171, 496.9157, 938.6071)
(754.3255, 604.7830, 113.6014)
(526.1739, 303.5189, 712.6828)
(846.7616, 156.1429, 733.1993)
(232.4325, 830.2532, 380.4951)
(369.3359, 183.2142, 661.9548)
(754.1322, 767.3375, 935.6992)
(256.1928, 589.5577, 891.2953)
(804.7261, 510.6272, 91.49882)
(843.0121, 293.9405, 536.0254)
(750.6749, 244.9933, 891.8461)
(854.4313, 438.9279, 612.2021)
(568.1467, 77.16334, 841.5324)
(229.3530, 525.7859, 35.84226)
(778.7050, 87.83304, 376.7125)
(269.2630, 445.1209, 449.0002)
(599.1105, 33.38054, 821.6347)
(447.6108, 52.64408, 734.9785)
(336.3789, 947.4734, 348.1661)
(804.7351, 339.9891, 564.1193)
(97.33567, 520.3863, 143.8705)
(342.3123, 385.6783, 251.5173)
(142.1830, 113.5980, 367.8049)
(905.1891, 35.57204, 938.8170)
(513.7830, 106.1264, 275.6282)
(385.5686, 891.0222, 767.5511)
(641.5921, 581.0222, 828.5012)
(308.9577, 284.9634, 159.2290)
(453.7209, 663.1723, 671.3992)
(199.1771, 890.4190, 657.9318)
(608.6101, 246.2813, 354.8264)
(59.95750, 923.8812, 318.7761)
(977.0864, 790.0783, 450.3540)
(579.6130, 977.3883, 391.3833)
(661.3104, 5.932638, 691.3937)
(793.6516, 699.4000, 949.9985)
(65.65529, 867.4210, 540.0389)
(984.6381, 439.9400, 4.011324)
(742.1016, 758.7397, 843.6771)
(205.6196, 566.4985, 930.2006)
(556.1536, 777.2469, 236.3123)
(396.9128, 399.5717, 711.7043)
(777.8289, 152.9049, 85.67722)
(309.2767, 186.0595, 118.6400)
(937.3436, 399.7968, 608.2093)
(181.6873, 498.2792, 770.9028)
(900.9890, 517.5538, 833.8907)
(51.11177, 144.7162, 979.3690)
(859.3021, 347.0511, 668.7804)
(973.3715, 610.5855, 411.7360)
(732.2833, 773.7390, 214.4110)
(945.1781, 217.4820, 677.2485)
(237.5686, 943.8451, 639.0861)
(740.5320, 214.1536, 655.5737)
(312.4644, 101.3279, 402.6400)
(805.4629, 724.4269, 41.09196)
(255.5922, 235.0419, 62.44212)
(28.65478, 646.3856, 985.6207)
(335.9433, 933.2661, 645.0211)
(188.1882, 761.7629, 504.3726)
(501.9254, 777.5188, 875.7147)
(966.8211, 564.5303, 235.2963)
(365.9130, 320.8700, 37.42059)
(4.049316, 758.5917, 473.4252)
(851.9269, 218.5221, 909.9384)
(896.2963, 445.2250, 677.7829)
(700.8216, 863.9886, 874.2766)
(748.8872, 480.2308, 673.6131)
(576.3194, 29.27666, 564.7948)
(464.9057, 4.076803, 148.3023)
(540.8783, 383.0997, 553.4141)
(54.30718, 204.4862, 868.4915)
(470.8229, 474.5999, 724.5287)
(799.9816, 868.8563, 39.38615)
(22.91614, 59.65579, 618.4793)
(702.3077, 400.4659, 852.5989)
(608.2305, 712.6618, 199.7041)
(778.6079, 816.1173, 336.6431)
(608.3479, 190.2825, 688.2872)
(965.0634, 793.5409, 891.1344)
(562.7318, 24.95849, 195.8057)
(579.8569, 265.5873, 304.2933)
(179.1518, 719.7437, 541.9972)
(964.6189, 227.8531, 749.4371)
(695.9979, 474.0223, 517.0770)
(600.7194, 655.4759, 161.0418)
(16.80482, 526.9375, 705.9289)
(919.3940, 233.3410, 143.8769)
(297.5402, 817.3793, 339.1543)
(400.4607, 651.9432, 12.69287)
(688.8378, 931.5644, 392.0194)
(444.0745, 684.6092, 859.4847)
(29.13048, 216.7829, 522.0037)
(657.2026, 966.3338, 445.2701)
(609.2333, 131.5159, 610.3801)
(628.6706, 349.1043, 919.4057)
(276.6275, 269.8026, 529.3960)
(167.6258, 875.4393, 555.2991)
(796.2073, 188.4764, 748.1618)
(403.2605, 539.9760, 11.04038)
(605.3942, 61.42821, 63.66823)
(654.8179, 271.9807, 765.3374)
(86.02104, 887.6986, 801.9602)
(662.2060, 470.7004, 975.5570)
(595.6100, 307.4609, 567.8105)
(654.4492, 324.7180, 591.7880)
(710.3559, 132.4188, 859.3022)
(858.4279, 222.0220, 445.3033)
(879.1831, 308.1079, 744.9894)
(900.6488, 523.0889, 533.5257)
(841.4500, 651.9107, 270.3435)
(177.6572, 568.0317, 679.5234)
(215.6518, 234.3708, 191.4765)
(587.1781, 40.05453, 505.8779)
(281.6447, 641.7424, 274.7748)
(63.44432, 175.2419, 446.6970)
(909.4263, 342.5239, 198.5832)
(472.7473, 994.8886, 689.0564)
(110.2167, 436.3993, 656.0907)
(732.0977, 925.3382, 166.7558)
(854.9688, 970.2179, 672.6217)
(176.6086, 314.9842, 347.2155)
(636.3852, 626.0595, 238.8013)
(383.6518, 359.8979, 743.4055)
(865.0348, 663.5093, 985.1112)
(54.87346, 427.3736, 59.92327)
(537.1727, 968.9737, 785.8874)
(122.4185, 379.7462, 371.7840)
(879.9070, 481.4202, 418.4242)
(851.3465, 123.5568, 933.9782)
(555.3720, 152.5857, 67.78871)
(138.6634, 545.7912, 198.7205)
(969.6427, 473.4598, 674.8333)
(815.0510, 380.4174, 690.1779)
(613.2285, 863.2552, 502.4960)
(414.4680, 394.1249, 59.92655)
(888.7230, 444.9049, 707.4571)
(190.0252, 960.4702, 57.85069)
(610.5792, 778.1969, 962.8729)
(193.8866, 303.9082, 519.5452)
(228.1471, 505.5274, 851.9291)
(947.4112, 28.42577, 712.7016)
(594.1100, 891.0331, 892.1726)
(624.0911, 506.0688, 219.6138)
(972.9454, 476.8840, 985.7170)
(280.3317, 948.0885, 957.7887)
(352.0885, 212.1726, 988.8355)
(384.3054, 846.1307, 997.1546)
(518.2985, 32.23688, 103.9062)
(737.5483, 840.9083, 550.2500)
(827.4111, 117.0768, 250.0542)
(706.9774, 914.5712, 451.7971)
(859.9468, 464.6640, 357.9280)
(30.43511, 279.0977, 528.7279)
(61.06306, 661.3496, 165.2749)
(64.80972, 123.9517, 509.0592)
(902.3484, 226.9344, 244.1607)
(288.3596, 884.0947, 525.3043)
(632.1316, 875.4991, 358.7699)
(806.9787, 243.7062, 214.6658)
(404.1045, 820.2740, 181.5629)
(150.1680, 352.3033, 905.1495)
(852.3362, 509.1578, 899.6580)
(348.1041, 818.8897, 284.5686)
(230.5061, 325.2297, 320.5066)
(267.0914, 686.4771, 177.0158)
(130.6445, 855.5204, 942.2793)
(941.3066, 748.3842, 49.64527)
(141.6796, 714.4490, 922.7726)
(818.0559, 187.8237, 397.1614)
(156.9286, 168.7617, 230.6346)
(845.9835, 158.0409, 187.4044)
(383.7088, 256.3408, 165.2407)
(300.0647, 902.9051, 842.2769)
(689.7813, 764.2303, 366.6934)
(556.7696, 509.9994, 162.3986)
(875.2921, 593.2515, 669.1653)
(272.0449, 950.6827, 925.5068)
(843.5631, 253.2795, 569.7398)
(962.5092, 667.9623, 499.4591)
(754.9602, 687.0023, 527.0590)
(880.3037, 233.6152, 320.7065)
(876.4787, 339.6946, 929.5799)
(637.9595, 371.5335, 975.3045)
(504.6228, 544.3681, 946.1270)
(813.5230, 690.5565, 420.6585)
(539.9911, 425.8020, 944.3663)
(53.37153, 310.8258, 460.5486)
(792.2395, 661.3463, 61.89158)
(917.0371, 306.3200, 661.0815)
(68.17736, 692.5055, 346.0087)
(309.0488, 664.4340, 527.6344)
(555.7191, 315.8661, 758.1249)
(991.9839, 616.1768, 838.9107)
(891.6985, 548.6860, 924.6344)
(6.473784, 616.5362, 53.75677)
(702.7368, 262.9176, 698.4720)
(288.7990, 503.2397, 406.5031)
(129.9142, 234.6223, 240.3409)
(100.6077, 991.3312, 832.4005)
(146.0350, 46.94389, 985.1838)
(939.4314, 516.6464, 760.1267)
(821.3073, 7.342241, 715.5376)
(62.52259, 745.2531, 786.7182)
(657.9169, 989.7319, 177.2070)
(28.59826, 929.7025, 827.3298)
(814.7995, 675.1007, 764.5143)
(326.6017, 594.4128, 583.5987)
(327.0829, 20.96254, 555.4791)
(121.3704, 152.6695, 722.5553)
(39.73899, 324.4924, 126.4945)
(917.1601, 609.5087, 469.9388)
(87.66675, 779.0384, 760.6647)
(12.38080, 2.692788, 975.6655)
(778.3203, 851.0579, 663.3307)
(249.4793, 86.02138, 808.3180)
(38.32763, 997.7916, 30.73593)
(986.9838, 713.4507, 748.8728)
(348.9559, 446.6169, 379.1849)
(430.9229, 470.8635, 220.0003)
(899.5301, 848.1959, 426.7457)
(265.7578, 360.4779, 600.9343)
(362.6622, 367.9718, 378.9980)
(964.0112, 572.7897, 357.9394)
(120.6997, 938.2555, 518.8768)
(282.8418, 684.7679, 736.3630)
(517.8476, 308.0672, 976.2990)
(486.0631, 659.7894, 207.2466)
(726.7829, 808.8231, 38.35464)
(265.7214, 81.18998, 245.8305)
(558.9893, 308.1606, 42.93126)
(195.2895, 450.3835, 340.3977)
(119.8589, 167.2155, 64.10879)
(993.2428, 703.4718, 647.8955)
(742.5787, 556.0631, 87.57879)
(823.0161, 322.2248, 877.3009)
(520.8535, 719.1332, 293.1383)
(853.8209, 393.9938, 79.67675)
(797.3756, 504.0428, 436.5670)
(423.0484, 385.6649, 881.2270)
(831.0852, 298.5719, 903.3915)
(198.0306, 255.4159, 687.1101)
(984.4636, 555.5506, 166.2806)
(894.0517, 339.9891, 651.5091)
(104.3421, 18.11302, 468.6069)
(640.0227, 377.2181, 274.9765)
(461.8277, 115.5223, 267.6936)
(46.21552, 279.8456, 823.8646)
(812.4272, 477.2228, 268.9781)
(296.4899, 292.5716, 891.9710)
(705.1850, 39.64058, 778.9378)
(52.39134, 837.0020, 342.1588)
(505.6426, 517.9566, 238.7046)
(5.225866, 336.5802, 987.6953)
(286.5917, 508.5992, 341.5529)
(488.3553, 227.9432, 240.4350)
(317.4858, 736.7624, 603.4696)
(386.6630, 120.8319, 829.5970)
(775.9241, 31.10218, 841.0519)
(630.8289, 915.9958, 792.0714)
(177.9212, 900.9133, 93.64593)
(86.15647, 841.3823, 251.5570)
(39.68410, 691.0517, 480.7165)
(456.4130, 756.6106, 878.9860)
(374.9637, 543.4564, 378.5748)
(763.1892, 136.7577, 325.0314)
(594.7159, 908.1330, 733.0920)
(731.6390, 528.1642, 477.9138)
(426.9554, 386.4616, 140.5840)
(360.1130, 630.3084, 334.3891)
(138.3391, 785.7875, 272.4902)
(762.9211, 869.1521, 921.9012)
(975.8577, 826.7789, 884.5166)
(799.5129, 263.2705, 408.3599)
(679.0985, 732.3795, 15.93067)
(762.3084, 631.9377, 66.32907)
(657.0873, 513.4668, 309.4282)
(694.7858, 844.2018, 387.3025)
(105.8139, 301.2134, 986.3506)
(414.5765, 668.2936, 659.9600)
(580.9244, 64.54431, 670.7767)
(700.0569, 168.0457, 917.3362)
(271.8718, 203.9290, 700.5954)
(49.37498, 44.82805, 182.7319)
(258.2963, 225.7347, 242.8762)
(991.1232, 315.9494, 420.2415)
(15.74265, 185.7189, 259.6691)
(883.8511, 592.0236, 971.2687)
(409.7967, 215.4222, 517.6193)
(874.7118, 605.1095, 433.4272)
(726.5326, 877.7472, 302.9648)
(72.41074, 629.0323, 880.3680)
(231.1420, 678.1206, 396.4774)
(787.9664, 863.3557, 928.1888)
(330.9807, 920.1229, 370.7251)
(765.0425, 536.5709, 720.0349)
(239.8814, 579.3681, 109.5865)
(929.7356, 474.8949, 482.9364)
(713.7009, 508.7836, 122.7879)
(140.9325, 733.2381, 557.9846)
(893.0856, 466.1034, 130.2948)
(447.9272, 821.6313, 724.0601)
(788.6312, 140.6802, 218.7634)
(228.9289, 392.3359, 438.9080)
(664.9157, 873.2560, 798.9051)
(518.9138, 431.7593, 200.6168)
(508.6065, 631.7164, 490.1561)
(557.7765, 19.82241, 316.2092)
(251.4399, 193.4859, 811.4804)
(798.7289, 256.8777, 779.0748)
(231.6943, 527.9966, 321.6003)
(973.9352, 771.3412, 927.3588)
(39.81251, 93.74885, 125.4974)
(552.5755, 141.7181, 869.9321)
(901.4495, 772.0612, 926.3062)
(590.2219, 95.38356, 12.48480)
(874.9531, 577.6303, 218.8317)
(351.9857, 592.6961, 143.1362)
(536.5314, 984.9487, 441.0312)
(608.4716, 956.5186, 633.3195)
(562.1723, 966.1897, 973.0376)
(514.8158, 518.8984, 43.87817)
(504.2031, 888.1147, 438.3835)
(797.8977, 597.2995, 496.1596)
(378.7818, 519.3905, 754.1455)
(460.1411, 612.7994, 237.5079)
(53.08529, 320.4577, 665.0436)
(628.8557, 343.8982, 930.0595)
(228.5916, 58.05151, 548.2441)
(876.0193, 540.9663, 155.0229)
(472.1741, 925.9574, 410.5441)
(535.2588, 628.7524, 781.0773)
(827.3546, 815.6497, 268.9342)
(51.03922, 43.25573, 95.82097)
(186.5480, 947.7133, 42.59094)
(453.9771, 907.5176, 678.0161)
(600.6458, 828.2287, 544.3497)
(856.5342, 471.5320, 829.1764)
(933.3883, 605.4865, 815.5252)
(677.1668, 699.4126, 141.7682)
(681.3817, 461.1247, 498.8230)
(790.3512, 189.7437, 344.1967)
(47.91693, 355.1970, 103.4292)
(177.6142, 474.6148, 672.0557)
(625.1768, 220.2064, 179.4419)
(29.09412, 590.2866, 310.8508)
(641.6155, 807.2029, 700.5619)
(886.8593, 578.7213, 384.0854)
(98.01444, 707.8470, 415.6927)
(814.8292, 345.9469, 994.0204)
(304.6318, 316.6008, 865.2714)
(983.0658, 814.4239, 862.3866)
(949.2626, 555.8930, 983.1126)
(509.3355, 765.3747, 689.4194)
(629.6035, 187.2241, 165.2804)
(975.3445, 706.4651, 793.8875)
(692.9079, 332.4796, 998.3858)
(384.1113, 926.9671, 348.6522)
(649.2331, 119.4900, 157.2634)
(406.5044, 847.6391, 460.0971)
(462.9988, 834.6497, 506.6115)
(739.5077, 458.2555, 875.6369)
(900.8339, 877.7466, 299.9451)
(167.0047, 70.08306, 495.1122)
(103.6911, 776.3817, 220.5410)
(91.54904, 555.3857, 577.1078)
(528.7334, 282.3079, 345.5355)
(864.2142, 478.3623, 299.0397)
(19.97140, 712.8039, 333.4416)
(92.22394, 999.0584, 488.9285)
(426.8694, 416.9289, 799.1901)
(323.9450, 690.8975, 221.3405)
(925.0986, 113.0790, 260.8737)
(496.2812, 551.3511, 782.4974)
(40.14342, 522.0688, 822.3327)
(158.6218, 840.1027, 82.53675)
(563.0479, 738.6807, 71.09095)
(803.8509, 232.1853, 103.6105)
(977.1064, 248.9200, 211.1124)
(450.3723, 140.2104, 749.6984)
(888.7673, 2.552545, 239.9680)
(300.5256, 557.8214, 600.7545)
(145.3439, 959.8386, 823.9788)
(859.7816, 983.1429, 376.1278)
(115.8677, 649.9379, 203.3394)
(989.8836, 850.6637, 534.9510)
(572.5014, 445.5033, 35.35704)
(18.03882, 708.9570, 490.6935)
(341.4518, 91.50354, 984.3976)
(435.8127, 250.8427, 651.9437)
(609.2447, 815.8495, 429.6770)
(783.7244, 271.3396, 476.3327)
(344.1601, 786.7387, 968.3345)
